hh_id,per_id,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur
30464493,1,6,-2,3,470,480,-2,2,3,6,1,10
30464493,1,7,4,-2,480,870,3,-2,-2,-2,-2,390
30464493,1,8,-2,4,870,885,-2,3,1,6,1,15
30464493,1,9,5,-2,885,1150,1,-2,-2,-2,-2,265
30464493,1,10,-2,5,1150,1165,-2,1,11,6,1,15
30464493,1,11,6,-2,1165,1170,11,-2,-2,-2,-2,5
30464493,1,12,-2,6,1170,1185,-2,11,1,6,1,15
30464493,1,13,7,-2,1185,1440,1,-2,-2,-2,-2,255
30464493,2,1,1,-2,0,930,1,-2,-2,-2,-2,930
30464493,2,2,-2,1,930,950,-2,1,3,4,1,20
30464493,2,3,2,-2,950,1230,3,-2,-2,-2,-2,280
30464493,2,4,-2,2,1230,1250,-2,3,1,4,1,20
30464493,2,5,3,-2,1250,1440,1,-2,-2,-2,-2,190
30464493,3,1,1,-2,0,470,1,-2,-2,-2,-2,470
30464493,3,2,-2,1,470,495,-2,1,8,10,1,25
30464493,3,3,2,-2,495,730,8,-2,-2,-2,-2,235
30464493,3,4,-2,2,730,750,-2,8,1,10,1,20
30464493,3,5,3,-2,750,960,1,-2,-2,-2,-2,210
30464493,3,6,-2,3,960,970,-2,1,11,2,1,10
30464493,3,7,4,-2,970,980,11,-2,-2,-2,-2,10
30464493,3,8,-2,4,980,990,-2,11,1,2,1,10
30464493,3,9,5,-2,990,1440,1,-2,-2,-2,-2,450
30465016,1,1,1,-2,0,435,1,-2,-2,-2,-2,435
30465016,1,2,-2,1,435,480,-2,1,3,3,2,45
30465016,1,3,2,-2,480,1080,3,-2,-2,-2,-2,600
30465016,1,4,-2,2,1080,1125,-2,3,1,3,2,45
30465016,1,5,3,-2,1125,1150,1,-2,-2,-2,-2,25
30465016,1,6,-2,3,1150,1155,-2,1,16,1,2,5
30465016,1,7,4,-2,1155,1185,16,-2,-2,-2,-2,30
30465016,1,8,-2,4,1185,1190,-2,16,1,1,2,5
30465016,1,9,5,-2,1190,1440,1,-2,-2,-2,-2,250
30465016,2,1,1,-2,0,490,1,-2,-2,-2,-2,490
30465016,2,2,-2,1,490,510,-2,1,3,3,2,20
30465016,2,3,2,-2,510,1140,3,-2,-2,-2,-2,630
30465016,2,4,-2,2,1140,1160,-2,3,1,3,2,20
30465016,2,5,3,-2,1160,1440,1,-2,-2,-2,-2,280
30465151,1,1,1,-2,0,540,9,-2,-2,-2,-2,540
30465151,1,2,-2,1,540,545,-2,9,3,3,1,5
30465151,1,3,2,-2,545,660,3,-2,-2,-2,-2,115
30465151,1,4,-2,2,660,695,-2,3,13,3,2,35
30465151,1,5,3,-2,695,780,13,-2,-2,-2,-2,85
30465151,1,6,-2,3,780,810,-2,13,1,3,2,30
30465151,1,7,4,-2,810,1440,1,-2,-2,-2,-2,630
30465429,1,1,1,-2,0,510,16,-2,-2,-2,-2,510
30465429,1,2,-2,1,510,540,-2,16,16,1,1,30
30465429,1,3,2,-2,540,570,16,-2,-2,-2,-2,30
30465429,1,4,-2,2,570,571,-2,16,16,1,1,1
30465429,1,5,3,-2,571,1440,16,-2,-2,-2,-2,869
30465492,1,1,1,-2,0,540,1,-2,-2,-2,-2,540
30465492,1,2,-2,1,540,554,-2,1,11,3,1,14
30465492,1,3,2,-2,554,570,11,-2,-2,-2,-2,16
30465492,1,4,-2,2,570,580,-2,11,1,3,1,10
30465492,1,5,3,-2,580,810,1,-2,-2,-2,-2,230
30465492,1,6,-2,3,810,825,-2,1,16,3,1,15
30465492,1,7,4,-2,825,885,16,-2,-2,-2,-2,60
30465492,1,8,-2,4,885,900,-2,16,1,3,1,15
30465492,1,9,5,-2,900,1440,1,-2,-2,-2,-2,540
30465492,2,1,1,-2,0,624,1,-2,-2,-2,-2,624
30465492,2,2,-2,1,624,641,-2,1,14,4,1,17
30465492,2,3,2,-2,641,670,14,-2,-2,-2,-2,29
30465492,2,4,-2,2,670,686,-2,14,11,4,1,16
30465492,2,5,3,-2,686,737,11,-2,-2,-2,-2,51
30465492,2,6,-2,3,737,751,-2,11,11,4,1,14
30465492,2,7,4,-2,751,821,11,-2,-2,-2,-2,70
30465492,2,8,-2,4,821,838,-2,11,1,4,1,17
30465492,2,9,5,-2,838,908,1,-2,-2,-2,-2,70
30465492,2,10,-2,5,908,945,-2,1,17,4,1,37
30465492,2,11,6,-2,945,997,17,-2,-2,-2,-2,52
30465492,2,12,-2,6,997,1023,-2,17,1,4,1,26
30465492,2,13,7,-2,1023,1440,1,-2,-2,-2,-2,417
30465751,1,1,1,-2,0,420,1,-2,-2,-2,-2,420
30465751,1,2,-2,1,420,510,-2,1,13,1,1,90
30465751,1,3,2,-2,510,525,13,-2,-2,-2,-2,15
30465751,1,4,-2,2,525,600,-2,13,1,1,1,75
30465751,1,5,3,-2,600,930,1,-2,-2,-2,-2,330
30465751,1,6,-2,3,930,975,-2,1,1,1,1,45
30465751,1,7,4,-2,975,1320,1,-2,-2,-2,-2,345
30465751,1,8,-2,4,1320,1380,-2,1,1,1,1,60
30465751,1,9,5,-2,1380,1440,1,-2,-2,-2,-2,60
30467620,1,1,1,-2,0,660,1,-2,-2,-2,-2,660
30467620,1,2,-2,1,660,665,-2,1,12,4,1,5
30467620,1,3,2,-2,665,667,12,-2,-2,-2,-2,2
30467620,1,4,-2,2,667,675,-2,12,11,4,1,8
30467620,1,5,3,-2,675,720,11,-2,-2,-2,-2,45
30467620,1,6,-2,3,720,750,-2,11,11,4,1,30
30467620,1,7,4,-2,750,780,11,-2,-2,-2,-2,30
30467620,1,8,-2,4,780,800,-2,11,1,4,1,20
30467620,1,9,5,-2,800,1440,1,-2,-2,-2,-2,640
30467846,1,1,1,-2,0,300,1,-2,-2,-2,-2,300
30467846,1,2,-2,1,300,305,-2,1,16,4,1,5
30467846,1,3,2,-2,305,365,16,-2,-2,-2,-2,60
30467846,1,4,-2,2,365,370,-2,16,1,4,1,5
30467846,1,5,3,-2,370,674,1,-2,-2,-2,-2,304
30467846,1,6,-2,3,674,690,-2,1,11,4,2,16
30467846,1,7,4,-2,690,720,11,-2,-2,-2,-2,30
30467846,1,8,-2,4,720,735,-2,11,1,4,2,15
30467846,1,9,5,-2,735,915,1,-2,-2,-2,-2,180
30467846,1,10,-2,5,915,935,-2,1,11,4,1,20
30467846,1,11,6,-2,935,960,11,-2,-2,-2,-2,25
30467846,1,12,-2,6,960,970,-2,11,11,4,1,10
30467846,1,13,7,-2,970,978,11,-2,-2,-2,-2,8
30467846,1,14,-2,7,978,994,-2,11,1,4,1,16
30467846,1,15,8,-2,994,1001,1,-2,-2,-2,-2,7
30467846,1,16,-2,8,1001,1021,-2,1,15,3,4,20
30467846,1,17,9,-2,1021,1125,15,-2,-2,-2,-2,104
30467846,1,18,-2,9,1125,1135,-2,15,13,3,4,10
30467846,1,19,10,-2,1135,1215,13,-2,-2,-2,-2,80
30467846,1,20,-2,10,1215,1235,-2,13,1,3,4,20
30467846,1,21,11,-2,1235,1440,1,-2,-2,-2,-2,205
30467846,2,1,1,-2,0,450,1,-2,-2,-2,-2,450
30467846,2,2,-2,1,450,475,-2,1,16,3,1,25
30467846,2,3,2,-2,475,600,16,-2,-2,-2,-2,125
30467846,2,4,-2,2,600,625,-2,16,11,4,2,25
30467846,2,5,3,-2,625,660,11,-2,-2,-2,-2,35
30467846,2,6,-2,3,660,680,-2,11,1,4,2,20
30467846,2,7,4,-2,680,1002,1,-2,-2,-2,-2,322
30467846,2,8,-2,4,1002,1021,-2,1,15,3,4,19
30467846,2,9,5,-2,1021,1125,15,-2,-2,-2,-2,104
30467846,2,10,-2,5,1125,1135,-2,15,13,3,4,10
30467846,2,11,6,-2,1135,1215,13,-2,-2,-2,-2,80
30467846,2,12,-2,6,1215,1235,-2,13,1,3,4,20
30467846,2,13,7,-2,1235,1440,1,-2,-2,-2,-2,205
30467956,1,1,1,-2,0,1080,1,-2,-2,-2,-2,1080
30467956,1,2,-2,1,1080,1087,-2,1,11,3,1,7
30467956,1,3,2,-2,1087,1120,11,-2,-2,-2,-2,33
30467956,1,4,-2,2,1120,1130,-2,11,1,3,1,10
30467956,1,5,3,-2,1130,1440,1,-2,-2,-2,-2,310
30467956,3,1,1,-2,0,480,1,-2,-2,-2,-2,480
30467956,3,2,-2,1,480,504,-2,1,3,3,1,24
30467956,3,3,2,-2,504,1032,3,-2,-2,-2,-2,528
30467956,3,4,-2,2,1032,1070,-2,3,1,3,1,38
30467956,3,5,3,-2,1070,1440,1,-2,-2,-2,-2,370
30468017,1,1,1,-2,0,309,1,-2,-2,-2,-2,309
30468017,1,2,-2,1,309,380,-2,1,1,1,1,71
30468017,1,3,2,-2,380,755,1,-2,-2,-2,-2,375
30468017,1,4,-2,2,755,760,-2,1,11,4,2,5
30468017,1,5,3,-2,760,783,11,-2,-2,-2,-2,23
30468017,1,6,-2,3,783,789,-2,11,1,4,2,6
30468017,1,7,4,-2,789,1440,1,-2,-2,-2,-2,651
30468017,2,1,1,-2,0,755,1,-2,-2,-2,-2,755
30468017,2,2,-2,1,755,760,-2,1,11,4,2,5
30468017,2,3,2,-2,760,783,11,-2,-2,-2,-2,23
30468017,2,4,-2,2,783,789,-2,11,1,4,2,6
30468017,2,5,3,-2,789,1440,1,-2,-2,-2,-2,651
30469147,1,1,1,-2,0,545,1,-2,-2,-2,-2,545
30469147,1,2,-2,1,545,560,-2,1,1,1,1,15
30469147,1,3,2,-2,560,1440,1,-2,-2,-2,-2,880
30469255,1,1,1,-2,0,495,1,-2,-2,-2,-2,495
30469255,1,2,-2,1,495,537,-2,1,3,4,1,42
30469255,1,3,2,-2,537,1020,3,-2,-2,-2,-2,483
30469255,1,4,-2,2,1020,1067,-2,3,1,4,1,47
30469255,1,5,3,-2,1067,1440,1,-2,-2,-2,-2,373
30469255,2,1,1,-2,0,620,1,-2,-2,-2,-2,620
30469255,2,2,-2,1,620,630,-2,1,3,4,1,10
30469255,2,3,2,-2,630,870,3,-2,-2,-2,-2,240
30469255,2,4,-2,2,870,878,-2,3,1,4,1,8
30469255,2,5,3,-2,878,1440,1,-2,-2,-2,-2,562
30469358,1,1,1,-2,0,510,1,-2,-2,-2,-2,510
30469358,1,2,-2,1,510,540,-2,1,4,4,1,30
30469358,1,3,2,-2,540,632,4,-2,-2,-2,-2,92
30469358,1,4,-2,2,632,908,-2,4,4,19,1,276
30469358,1,5,3,-2,908,945,4,-2,-2,-2,-2,37
30469358,1,6,-2,3,945,960,-2,4,4,18,1,15
30469358,1,7,4,-2,960,1440,4,-2,-2,-2,-2,480
30469358,2,1,1,-2,0,945,3,-2,-2,-2,-2,945
30469358,2,2,-2,1,945,960,-2,3,11,4,1,15
30469358,2,3,2,-2,960,980,11,-2,-2,-2,-2,20
30469358,2,4,-2,2,980,990,-2,11,11,4,1,10
30469358,2,5,3,-2,990,1012,11,-2,-2,-2,-2,22
30469358,2,6,-2,3,1012,1020,-2,11,1,4,1,8
30469358,2,7,4,-2,1020,1440,1,-2,-2,-2,-2,420
30469731,1,1,1,-2,0,427,1,-2,-2,-2,-2,427
30469731,1,2,-2,1,427,430,-2,1,11,4,1,3
30469731,1,3,2,-2,430,434,11,-2,-2,-2,-2,4
30469731,1,4,-2,2,434,440,-2,11,11,4,1,6
30469731,1,5,3,-2,440,445,11,-2,-2,-2,-2,5
30469731,1,6,-2,3,445,450,-2,11,3,4,1,5
30469731,1,7,4,-2,450,686,3,-2,-2,-2,-2,236
30469731,1,8,-2,4,686,695,-2,3,13,3,2,9
30469731,1,9,5,-2,695,783,13,-2,-2,-2,-2,88
30469731,1,10,-2,5,783,788,-2,13,3,3,2,5
30469731,1,11,6,-2,788,1077,3,-2,-2,-2,-2,289
30469731,1,12,-2,6,1077,1086,-2,3,13,4,1,9
30469731,1,13,7,-2,1086,1098,13,-2,-2,-2,-2,12
30469731,1,14,-2,7,1098,1110,-2,13,1,4,1,12
30469731,1,15,8,-2,1110,1440,1,-2,-2,-2,-2,330
30469731,2,1,1,-2,0,510,1,-2,-2,-2,-2,510
30469731,2,2,-2,1,510,525,-2,1,3,3,1,15
30469731,2,3,2,-2,525,647,3,-2,-2,-2,-2,122
30469731,2,4,-2,2,647,660,-2,3,13,3,1,13
30469731,2,5,3,-2,660,682,13,-2,-2,-2,-2,22
30469731,2,6,-2,3,682,688,-2,13,11,3,1,6
30469731,2,7,4,-2,688,734,11,-2,-2,-2,-2,46
30469731,2,8,-2,4,734,735,-2,11,12,1,1,1
30469731,2,9,5,-2,735,752,12,-2,-2,-2,-2,17
30469731,2,10,-2,5,752,759,-2,12,11,3,1,7
30469731,2,11,6,-2,759,785,11,-2,-2,-2,-2,26
30469731,2,12,-2,6,785,795,-2,11,13,3,1,10
30469731,2,13,7,-2,795,830,13,-2,-2,-2,-2,35
30469731,2,14,-2,7,830,842,-2,13,1,3,1,12
30469731,2,15,8,-2,842,1440,1,-2,-2,-2,-2,598
30469876,1,1,1,-2,0,445,1,-2,-2,-2,-2,445
30469876,1,2,-2,1,445,474,-2,1,12,3,2,29
30469876,1,3,2,-2,474,497,12,-2,-2,-2,-2,23
30469876,1,4,-2,2,497,505,-2,12,11,3,2,8
30469876,1,5,3,-2,505,508,11,-2,-2,-2,-2,3
30469876,1,6,-2,3,508,520,-2,11,14,3,2,12
30469876,1,7,4,-2,520,522,14,-2,-2,-2,-2,2
30469876,1,8,-2,4,522,541,-2,14,11,3,2,19
30469876,1,9,5,-2,541,558,11,-2,-2,-2,-2,17
30469876,1,10,-2,5,558,571,-2,11,14,3,2,13
30469876,1,11,6,-2,571,573,14,-2,-2,-2,-2,2
30469876,1,12,-2,6,573,579,-2,14,1,3,2,6
30469876,1,13,7,-2,579,1440,1,-2,-2,-2,-2,861
30469876,2,1,1,-2,0,445,1,-2,-2,-2,-2,445
30469876,2,2,-2,1,445,474,-2,1,12,3,2,29
30469876,2,3,2,-2,474,497,12,-2,-2,-2,-2,23
30469876,2,4,-2,2,497,505,-2,12,11,3,2,8
30469876,2,5,3,-2,505,508,11,-2,-2,-2,-2,3
30469876,2,6,-2,3,508,520,-2,11,14,3,2,12
30469876,2,7,4,-2,520,522,14,-2,-2,-2,-2,2
30469876,2,8,-2,4,522,541,-2,14,11,3,2,19
30469876,2,9,5,-2,541,558,11,-2,-2,-2,-2,17
30469876,2,10,-2,5,558,571,-2,11,14,3,2,13
30469876,2,11,6,-2,571,573,14,-2,-2,-2,-2,2
30469876,2,12,-2,6,573,579,-2,14,1,3,2,6
30469876,2,13,7,-2,579,838,1,-2,-2,-2,-2,259
30469876,2,14,-2,7,838,840,-2,1,15,4,1,2
30469876,2,15,8,-2,840,978,15,-2,-2,-2,-2,138
30469876,2,16,-2,8,978,980,-2,15,1,4,1,2
30469876,2,17,9,-2,980,1440,1,-2,-2,-2,-2,460
30470203,1,1,1,-2,0,825,1,-2,-2,-2,-2,825
30470203,1,2,-2,1,825,835,-2,1,12,3,2,10
30470203,1,3,2,-2,835,920,12,-2,-2,-2,-2,85
30470203,1,4,-2,2,920,930,-2,12,1,3,2,10
30470203,1,5,3,-2,930,1050,1,-2,-2,-2,-2,120
30470203,1,6,-2,3,1050,1065,-2,1,13,3,2,15
30470203,1,7,4,-2,1065,1215,13,-2,-2,-2,-2,150
30470203,1,8,-2,4,1215,1230,-2,13,1,3,2,15
30470203,1,9,5,-2,1230,1440,1,-2,-2,-2,-2,210
30470203,2,1,1,-2,0,825,1,-2,-2,-2,-2,825
30470203,2,2,-2,1,825,835,-2,1,12,3,2,10
30470203,2,3,2,-2,835,920,12,-2,-2,-2,-2,85
30470203,2,4,-2,2,920,930,-2,12,1,3,2,10
30470203,2,5,3,-2,930,1050,1,-2,-2,-2,-2,120
30470203,2,6,-2,3,1050,1065,-2,1,13,3,2,15
30470203,2,7,4,-2,1065,1215,13,-2,-2,-2,-2,150
30470203,2,8,-2,4,1215,1230,-2,13,1,3,2,15
30470203,2,9,5,-2,1230,1440,1,-2,-2,-2,-2,210
30470408,1,1,1,-2,0,705,1,-2,-2,-2,-2,705
30470408,1,2,-2,1,705,720,-2,1,5,3,1,15
30470408,1,3,2,-2,720,960,5,-2,-2,-2,-2,240
30470408,1,4,-2,2,960,975,-2,5,1,3,1,15
30470408,1,5,3,-2,975,1440,1,-2,-2,-2,-2,465
30470701,2,1,1,-2,0,325,1,-2,-2,-2,-2,325
30470701,2,2,-2,1,325,345,-2,1,16,1,1,20
30470701,2,3,2,-2,345,346,16,-2,-2,-2,-2,1
30470701,2,4,-2,2,346,370,-2,16,1,1,1,24
30470701,2,5,3,-2,370,555,1,-2,-2,-2,-2,185
30470701,2,6,-2,3,555,565,-2,1,11,3,2,10
30470701,2,7,4,-2,565,590,11,-2,-2,-2,-2,25
30470701,2,8,-2,4,590,600,-2,11,1,3,2,10
30470701,2,9,5,-2,600,1440,1,-2,-2,-2,-2,840
30470701,3,1,1,-2,0,555,1,-2,-2,-2,-2,555
30470701,3,2,-2,1,555,565,-2,1,11,3,2,10
30470701,3,3,2,-2,565,590,11,-2,-2,-2,-2,25
30470701,3,4,-2,2,590,600,-2,11,1,3,2,10
30470701,3,5,3,-2,600,1440,1,-2,-2,-2,-2,840
30472125,1,1,1,-2,0,540,1,-2,-2,-2,-2,540
30472125,1,2,-2,1,540,600,-2,1,3,6,1,60
30472125,1,3,2,-2,600,835,3,-2,-2,-2,-2,235
30472125,1,4,-2,2,835,840,-2,3,4,6,1,5
30472125,1,5,3,-2,840,885,4,-2,-2,-2,-2,45
30472125,1,6,-2,3,885,890,-2,4,3,6,1,5
30472125,1,7,4,-2,890,920,3,-2,-2,-2,-2,30
30472125,1,8,-2,4,920,930,-2,3,3,6,1,10
30472125,1,9,5,-2,930,945,3,-2,-2,-2,-2,15
30472125,1,10,-2,5,945,990,-2,3,1,6,1,45
30472125,1,11,6,-2,990,1440,1,-2,-2,-2,-2,450
30472125,2,1,1,-2,0,450,1,-2,-2,-2,-2,450
30472125,2,2,-2,1,450,470,-2,1,6,6,3,20
30472125,2,3,2,-2,470,472,6,-2,-2,-2,-2,2
30472125,2,4,-2,2,472,480,-2,6,16,6,1,8
30472125,2,5,3,-2,480,525,16,-2,-2,-2,-2,45
30472125,2,6,-2,3,525,540,-2,16,1,6,1,15
30472125,2,7,4,-2,540,645,1,-2,-2,-2,-2,105
30472125,2,8,-2,4,645,655,-2,1,6,6,1,10
30472125,2,9,5,-2,655,665,6,-2,-2,-2,-2,10
30472125,2,10,-2,5,665,675,-2,6,13,6,3,10
30472125,2,11,6,-2,675,735,13,-2,-2,-2,-2,60
30472125,2,12,-2,6,735,740,-2,13,6,6,3,5
30472125,2,13,7,-2,740,741,6,-2,-2,-2,-2,1
30472125,2,14,-2,7,741,746,-2,6,1,6,2,5
30472125,2,15,8,-2,746,1440,1,-2,-2,-2,-2,694
30472125,3,1,1,-2,0,945,1,-2,-2,-2,-2,945
30472125,3,2,-2,1,945,960,-2,1,3,3,1,15
30472125,3,3,2,-2,960,1215,3,-2,-2,-2,-2,255
30472125,3,4,-2,2,1215,1225,-2,3,1,3,1,10
30472125,3,5,3,-2,1225,1230,1,-2,-2,-2,-2,5
30472125,3,6,-2,3,1230,1240,-2,1,16,3,1,10
30472125,3,7,4,-2,1240,1300,16,-2,-2,-2,-2,60
30472125,3,8,-2,4,1300,1305,-2,16,13,3,1,5
30472125,3,9,5,-2,1305,1315,13,-2,-2,-2,-2,10
30472125,3,10,-2,5,1315,1335,-2,13,1,3,1,20
30472125,3,11,6,-2,1335,1440,1,-2,-2,-2,-2,105
30472125,4,1,1,-2,0,450,1,-2,-2,-2,-2,450
30472125,4,2,-2,1,450,470,-2,1,8,6,3,20
30472125,4,3,2,-2,470,660,8,-2,-2,-2,-2,190
30472125,4,4,-2,2,660,675,-2,8,13,6,3,15
30472125,4,5,3,-2,675,735,13,-2,-2,-2,-2,60
30472125,4,6,-2,3,735,740,-2,13,6,6,3,5
30472125,4,7,4,-2,740,741,6,-2,-2,-2,-2,1
30472125,4,8,-2,4,741,746,-2,6,1,6,2,5
30472125,4,9,5,-2,746,1440,1,-2,-2,-2,-2,694
30472911,1,1,1,-2,0,980,1,-2,-2,-2,-2,980
30472911,1,2,-2,1,980,990,-2,1,14,9,1,10
30472911,1,3,2,-2,990,991,14,-2,-2,-2,-2,1
30472911,1,4,-2,2,991,1000,-2,14,1,9,1,9
30472911,1,5,3,-2,1000,1440,1,-2,-2,-2,-2,440
30473447,1,1,1,-2,0,345,1,-2,-2,-2,-2,345
30473447,1,2,-2,1,345,390,-2,1,3,6,1,45
30473447,1,3,2,-2,390,1095,3,-2,-2,-2,-2,705
30473447,1,4,-2,2,1095,1135,-2,3,1,6,1,40
30473447,1,5,3,-2,1135,1160,1,-2,-2,-2,-2,25
30473447,1,6,-2,3,1160,1170,-2,1,13,3,2,10
30473447,1,7,4,-2,1170,1210,13,-2,-2,-2,-2,40
30473447,1,8,-2,4,1210,1220,-2,13,1,3,2,10
30473447,1,9,5,-2,1220,1440,1,-2,-2,-2,-2,220
30473447,2,1,1,-2,0,540,1,-2,-2,-2,-2,540
30473447,2,2,-2,1,540,555,-2,1,11,3,1,15
30473447,2,3,2,-2,555,585,11,-2,-2,-2,-2,30
30473447,2,4,-2,2,585,600,-2,11,1,3,1,15
30473447,2,5,3,-2,600,870,1,-2,-2,-2,-2,270
30473447,2,6,-2,3,870,910,-2,1,17,3,1,40
30473447,2,7,4,-2,910,1080,17,-2,-2,-2,-2,170
30473447,2,8,-2,4,1080,1115,-2,17,1,3,1,35
30473447,2,9,5,-2,1115,1160,1,-2,-2,-2,-2,45
30473447,2,10,-2,5,1160,1170,-2,1,13,3,2,10
30473447,2,11,6,-2,1170,1210,13,-2,-2,-2,-2,40
30473447,2,12,-2,6,1210,1220,-2,13,1,3,2,10
30473447,2,13,7,-2,1220,1440,1,-2,-2,-2,-2,220
30474357,1,1,1,-2,0,615,1,-2,-2,-2,-2,615
30474357,1,2,-2,1,615,655,-2,1,3,3,1,40
30474357,1,3,2,-2,655,875,3,-2,-2,-2,-2,220
30474357,1,4,-2,2,875,918,-2,3,1,3,1,43
30474357,1,5,3,-2,918,1440,1,-2,-2,-2,-2,522
30474357,2,1,1,-2,0,645,1,-2,-2,-2,-2,645
30474357,2,2,-2,1,645,655,-2,1,11,3,1,10
30474357,2,3,2,-2,655,1440,11,-2,-2,-2,-2,785
30475249,1,1,1,-2,0,405,1,-2,-2,-2,-2,405
30475249,1,2,-2,1,405,423,-2,1,6,6,2,18
30475249,1,3,2,-2,423,432,6,-2,-2,-2,-2,9
30475249,1,4,-2,2,432,440,-2,6,3,6,1,8
30475249,1,5,3,-2,440,978,3,-2,-2,-2,-2,538
30475249,1,6,-2,3,978,987,-2,3,6,6,1,9
30475249,1,7,4,-2,987,1003,6,-2,-2,-2,-2,16
30475249,1,8,-2,4,1003,1015,-2,6,1,6,2,12
30475249,1,9,5,-2,1015,1440,1,-2,-2,-2,-2,425
30475249,2,1,1,-2,0,420,3,-2,-2,-2,-2,420
30475249,2,2,-2,1,420,432,-2,3,1,3,1,12
30475249,2,3,2,-2,432,465,1,-2,-2,-2,-2,33
30475249,2,4,-2,2,465,475,-2,1,3,3,1,10
30475249,2,5,3,-2,475,1013,3,-2,-2,-2,-2,538
30475249,2,6,-2,3,1013,1023,-2,3,1,3,1,10
30475249,2,7,4,-2,1023,1370,1,-2,-2,-2,-2,347
30475249,2,8,-2,4,1370,1380,-2,1,3,3,1,10
30475249,2,9,5,-2,1380,1440,3,-2,-2,-2,-2,60
30475249,3,1,1,-2,0,405,1,-2,-2,-2,-2,405
30475249,3,2,-2,1,405,423,-2,1,9,6,2,18
30475249,3,3,2,-2,423,1003,9,-2,-2,-2,-2,580
30475249,3,4,-2,2,1003,1015,-2,9,1,6,2,12
30475249,3,5,3,-2,1015,1440,1,-2,-2,-2,-2,425
30476034,1,1,1,-2,0,540,17,-2,-2,-2,-2,540
30476034,1,2,-2,1,540,580,-2,17,14,3,2,40
30476034,1,3,2,-2,580,600,14,-2,-2,-2,-2,20
30476034,1,4,-2,2,600,615,-2,14,11,3,2,15
30476034,1,5,3,-2,615,690,11,-2,-2,-2,-2,75
30476034,1,6,-2,3,690,720,-2,11,13,3,2,30
30476034,1,7,4,-2,720,765,13,-2,-2,-2,-2,45
30476034,1,8,-2,4,765,780,-2,13,-7,3,2,15
30476034,1,9,5,-2,780,840,-7,-2,-2,-2,-2,60
30476034,1,10,-2,5,840,885,-2,-7,6,3,2,45
30476034,1,11,6,-2,885,900,6,-2,-2,-2,-2,15
30476034,1,12,-2,6,900,915,-2,6,17,3,4,15
30476034,1,13,7,-2,915,1050,17,-2,-2,-2,-2,135
30476034,1,14,-2,7,1050,1080,-2,17,17,3,2,30
30476034,1,15,8,-2,1080,1440,17,-2,-2,-2,-2,360
30476034,2,1,1,-2,0,540,17,-2,-2,-2,-2,540
30476034,2,2,-2,1,540,580,-2,17,14,3,2,40
30476034,2,3,2,-2,580,600,14,-2,-2,-2,-2,20
30476034,2,4,-2,2,600,615,-2,14,11,3,2,15
30476034,2,5,3,-2,615,690,11,-2,-2,-2,-2,75
30476034,2,6,-2,3,690,695,-2,11,12,1,2,5
30476034,2,7,4,-2,695,710,12,-2,-2,-2,-2,15
30476034,2,8,-2,4,710,720,-2,12,13,3,2,10
30476034,2,9,5,-2,720,750,13,-2,-2,-2,-2,30
30476034,2,10,-2,5,750,765,-2,13,15,3,2,15
30476034,2,11,6,-2,765,825,15,-2,-2,-2,-2,60
30476034,2,12,-2,6,825,885,-2,15,14,3,2,60
30476034,2,13,7,-2,885,900,14,-2,-2,-2,-2,15
30476034,2,14,-2,7,900,915,-2,14,17,3,4,15
30476034,2,15,8,-2,915,1020,17,-2,-2,-2,-2,105
30476034,2,16,-2,8,1020,1050,-2,17,1,3,2,30
30476034,2,17,9,-2,1050,1440,1,-2,-2,-2,-2,390
30476915,1,1,1,-2,0,428,1,-2,-2,-2,-2,428
30476915,1,2,-2,1,428,436,-2,1,11,4,1,8
30476915,1,3,2,-2,436,465,11,-2,-2,-2,-2,29
30476915,1,4,-2,2,465,475,-2,11,1,4,1,10
30476915,1,5,3,-2,475,1440,1,-2,-2,-2,-2,965
30477347,1,1,1,-2,0,600,1,-2,-2,-2,-2,600
30477347,1,2,-2,1,600,630,-2,1,12,4,1,30
30477347,1,3,2,-2,630,660,12,-2,-2,-2,-2,30
30477347,1,4,-2,2,660,680,-2,12,12,4,1,20
30477347,1,5,3,-2,680,685,12,-2,-2,-2,-2,5
30477347,1,6,-2,3,685,690,-2,12,1,4,1,5
30477347,1,7,4,-2,690,1440,1,-2,-2,-2,-2,750
30477786,1,1,1,-2,0,747,1,-2,-2,-2,-2,747
30477786,1,2,-2,1,747,778,-2,1,3,4,1,31
30477786,1,3,2,-2,778,1284,3,-2,-2,-2,-2,506
30477786,1,4,-2,2,1284,1288,-2,3,11,4,1,4
30477786,1,5,3,-2,1288,1334,11,-2,-2,-2,-2,46
30477786,1,6,-2,3,1334,1336,-2,11,11,4,1,2
30477786,1,7,4,-2,1336,1341,11,-2,-2,-2,-2,5
30477786,1,8,-2,4,1341,1429,-2,11,1,4,1,88
30477786,1,9,5,-2,1429,1440,1,-2,-2,-2,-2,11
30477786,2,1,1,-2,0,440,1,-2,-2,-2,-2,440
30477786,2,2,-2,1,440,458,-2,1,6,4,3,18
30477786,2,3,2,-2,458,465,6,-2,-2,-2,-2,7
30477786,2,4,-2,2,465,476,-2,6,1,4,1,11
30477786,2,5,3,-2,476,938,1,-2,-2,-2,-2,462
30477786,2,6,-2,3,938,945,-2,1,6,8,1,7
30477786,2,7,4,-2,945,952,6,-2,-2,-2,-2,7
