,hh_id,per_id,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur,new_id
23702,40036963,2,5,3,-2,977,992,97,-2,-2,-2,-2,15,2019
23703,40036963,2,6,-2,3,992,1030,-2,97,1,3,2,38,2019
23704,40036963,2,7,4,-2,1030,1440,1,-2,-2,-2,-2,410,2019
23705,40037535,1,1,1,-2,0,480,1,-2,-2,-2,-2,480,2020
23706,40037535,1,2,-2,1,480,495,-2,1,15,4,1,15,2020
23707,40037535,1,3,2,-2,495,630,15,-2,-2,-2,-2,135,2020
23708,40037535,1,4,-2,2,630,640,-2,15,15,4,1,10,2020
23709,40037535,1,5,3,-2,640,810,15,-2,-2,-2,-2,170,2020
23710,40037535,1,6,-2,3,810,825,-2,15,1,4,1,15,2020
23711,40037535,1,7,4,-2,825,855,1,-2,-2,-2,-2,30,2020
23712,40037535,1,8,-2,4,855,870,-2,1,11,1,1,15,2020
23713,40037535,1,9,5,-2,870,885,11,-2,-2,-2,-2,15,2020
23714,40037535,1,10,-2,5,885,900,-2,11,1,1,1,15,2020
23715,40037535,1,11,6,-2,900,960,1,-2,-2,-2,-2,60,2020
23716,40037535,1,12,-2,6,960,1020,-2,1,1,1,1,60,2020
23717,40037535,1,13,7,-2,1020,1440,1,-2,-2,-2,-2,420,2020
23718,40037535,2,1,1,-2,0,660,1,-2,-2,-2,-2,660,2021
23719,40037535,2,2,-2,1,660,720,-2,1,12,1,1,60,2021
23720,40037535,2,3,2,-2,720,795,12,-2,-2,-2,-2,75,2021
23721,40037535,2,4,-2,2,795,855,-2,12,1,1,1,60,2021
23722,40037535,2,5,3,-2,855,900,1,-2,-2,-2,-2,45,2021
23723,40037535,2,6,-2,3,900,990,-2,1,1,1,1,90,2021
23724,40037535,2,7,4,-2,990,1440,1,-2,-2,-2,-2,450,2021
23725,40037649,1,1,1,-2,0,510,1,-2,-2,-2,-2,510,2022
23726,40037649,1,2,-2,1,510,540,-2,1,12,6,1,30,2022
23727,40037649,1,3,2,-2,540,545,12,-2,-2,-2,-2,5,2022
23728,40037649,1,4,-2,2,545,560,-2,12,13,6,1,15,2022
23729,40037649,1,5,3,-2,560,570,13,-2,-2,-2,-2,10,2022
23730,40037649,1,6,-2,3,570,615,-2,13,1,6,1,45,2022
23731,40037649,1,7,4,-2,615,810,1,-2,-2,-2,-2,195,2022
23732,40037649,1,8,-2,4,810,840,-2,1,17,6,1,30,2022
23733,40037649,1,9,5,-2,840,1020,17,-2,-2,-2,-2,180,2022
23734,40037649,1,10,-2,5,1020,1050,-2,17,1,6,1,30,2022
23735,40037649,1,11,6,-2,1050,1440,1,-2,-2,-2,-2,390,2022
23736,40037713,2,1,1,-2,0,470,1,-2,-2,-2,-2,470,2023
23737,40037713,2,2,-2,1,470,480,-2,1,5,3,2,10,2023
23738,40037713,2,3,2,-2,480,660,5,-2,-2,-2,-2,180,2023
23739,40037713,2,4,-2,2,660,675,-2,5,1,3,2,15,2023
23740,40037713,2,5,3,-2,675,840,1,-2,-2,-2,-2,165,2023
23741,40037713,2,6,-2,3,840,885,-2,1,16,1,2,45,2023
23742,40037713,2,7,4,-2,885,1440,16,-2,-2,-2,-2,555,2023
23743,40038302,1,1,1,-2,0,420,1,-2,-2,-2,-2,420,2024
23744,40038302,1,2,-2,1,420,435,-2,1,3,3,1,15,2024
23745,40038302,1,3,2,-2,435,840,3,-2,-2,-2,-2,405,2024
23746,40038302,1,4,-2,2,840,855,-2,3,11,3,1,15,2024
23747,40038302,1,5,3,-2,855,900,11,-2,-2,-2,-2,45,2024
23748,40038302,1,6,-2,3,900,910,-2,11,1,3,1,10,2024
23749,40038302,1,7,4,-2,910,1440,1,-2,-2,-2,-2,530,2024
23750,40038785,1,1,1,-2,0,690,1,-2,-2,-2,-2,690,2024
23751,40038785,1,2,-2,1,690,705,-2,1,13,8,2,15,2024
23752,40038785,1,3,2,-2,705,755,13,-2,-2,-2,-2,50,2024
23753,40038785,1,4,-2,2,755,770,-2,13,13,8,2,15,2024
23754,40038785,1,5,3,-2,770,1005,13,-2,-2,-2,-2,235,2024
23755,40038785,1,6,-2,3,1005,1015,-2,13,17,6,2,10,2024
23756,40038785,1,7,4,-2,1015,1080,17,-2,-2,-2,-2,65,2024
23757,40038785,1,8,-2,4,1080,1082,-2,17,15,6,2,2,2024
23758,40038785,1,9,5,-2,1082,1245,15,-2,-2,-2,-2,163,2024
23759,40038785,1,10,-2,5,1245,1252,-2,15,1,6,2,7,2024
23760,40038785,1,11,6,-2,1252,1440,1,-2,-2,-2,-2,188,2024
23761,40038785,2,1,1,-2,0,690,1,-2,-2,-2,-2,690,2025
23762,40038785,2,2,-2,1,690,705,-2,1,13,8,2,15,2025
23763,40038785,2,3,2,-2,705,750,13,-2,-2,-2,-2,45,2025
23764,40038785,2,4,-2,2,750,770,-2,13,7,8,2,20,2025
23765,40038785,2,5,3,-2,770,1005,7,-2,-2,-2,-2,235,2025
23766,40038785,2,6,-2,3,1005,1015,-2,7,17,6,2,10,2025
23767,40038785,2,7,4,-2,1015,1075,17,-2,-2,-2,-2,60,2025
23768,40038785,2,8,-2,4,1075,1082,-2,17,15,6,2,7,2025
23769,40038785,2,9,5,-2,1082,1255,15,-2,-2,-2,-2,173,2025
23770,40038785,2,10,-2,5,1255,1261,-2,15,1,6,2,6,2025
23771,40038785,2,11,6,-2,1261,1440,1,-2,-2,-2,-2,179,2025
23772,40039018,1,1,1,-2,0,440,2,-2,-2,-2,-2,440,2026
23773,40039018,1,2,-2,1,440,445,-2,2,3,6,1,5,2026
23774,40039018,1,3,2,-2,445,720,3,-2,-2,-2,-2,275,2026
23775,40039018,1,4,-2,2,720,725,-2,3,1,6,1,5,2026
23776,40039018,1,5,3,-2,725,1440,1,-2,-2,-2,-2,715,2026
23777,40039046,1,1,1,-2,0,532,1,-2,-2,-2,-2,532,2026
23778,40039046,1,2,-2,1,532,540,-2,1,11,3,1,8,2026
23779,40039046,1,3,2,-2,540,660,11,-2,-2,-2,-2,120,2026
23780,40039046,1,4,-2,2,660,668,-2,11,1,3,1,8,2026
23781,40039046,1,5,3,-2,668,720,1,-2,-2,-2,-2,52,2026
23782,40039046,1,6,-2,3,720,730,-2,1,16,3,1,10,2026
23783,40039046,1,7,4,-2,730,840,16,-2,-2,-2,-2,110,2026
23784,40039046,1,8,-2,4,840,850,-2,16,1,3,1,10,2026
23785,40039046,1,9,5,-2,850,870,1,-2,-2,-2,-2,20,2026
23786,40039046,1,10,-2,5,870,875,-2,1,13,3,1,5,2026
23787,40039046,1,11,6,-2,875,895,13,-2,-2,-2,-2,20,2026
23788,40039046,1,12,-2,6,895,900,-2,13,1,3,1,5,2026
23789,40039046,1,13,7,-2,900,1440,1,-2,-2,-2,-2,540,2026
23790,40039353,1,1,1,-2,0,548,1,-2,-2,-2,-2,548,2026
23791,40039353,1,2,-2,1,548,554,-2,1,14,3,2,6,2026
23792,40039353,1,3,2,-2,554,555,14,-2,-2,-2,-2,1,2026
23793,40039353,1,4,-2,2,555,579,-2,14,18,3,2,24,2026
23794,40039353,1,5,3,-2,579,704,18,-2,-2,-2,-2,125,2026
23795,40039353,1,6,-2,3,704,734,-2,18,1,3,2,30,2026
23796,40039353,1,7,4,-2,734,1440,1,-2,-2,-2,-2,706,2026
23797,40039353,2,1,1,-2,0,548,1,-2,-2,-2,-2,548,2027
23798,40039353,2,2,-2,1,548,554,-2,1,14,3,2,6,2027
23799,40039353,2,3,2,-2,554,555,14,-2,-2,-2,-2,1,2027
23800,40039353,2,4,-2,2,555,579,-2,14,18,3,2,24,2027
23801,40039353,2,5,3,-2,579,704,18,-2,-2,-2,-2,125,2027
23802,40039353,2,6,-2,3,704,734,-2,18,1,3,2,30,2027
23803,40039353,2,7,4,-2,734,1440,1,-2,-2,-2,-2,706,2027
23804,40040217,1,1,1,-2,0,450,1,-2,-2,-2,-2,450,2028
23805,40040217,1,2,-2,1,450,460,-2,1,16,3,1,10,2028
23806,40040217,1,3,2,-2,460,535,16,-2,-2,-2,-2,75,2028
23807,40040217,1,4,-2,2,535,545,-2,16,1,3,1,10,2028
23808,40040217,1,5,3,-2,545,560,1,-2,-2,-2,-2,15,2028
23809,40040217,1,6,-2,3,560,567,-2,1,6,3,1,7,2028
23810,40040217,1,7,4,-2,567,572,6,-2,-2,-2,-2,5,2028
23811,40040217,1,8,-2,4,572,587,-2,6,5,3,2,15,2028
23812,40040217,1,9,5,-2,587,785,5,-2,-2,-2,-2,198,2028
23813,40040217,1,10,-2,5,785,800,-2,5,6,3,2,15,2028
23814,40040217,1,11,6,-2,800,805,6,-2,-2,-2,-2,5,2028
23815,40040217,1,12,-2,6,805,812,-2,6,11,3,1,7,2028
23816,40040217,1,13,7,-2,812,885,11,-2,-2,-2,-2,73,2028
23817,40040217,1,14,-2,7,885,898,-2,11,1,3,1,13,2028
23818,40040217,1,15,8,-2,898,1090,1,-2,-2,-2,-2,192,2028
23819,40040217,1,16,-2,8,1090,1108,-2,1,15,3,1,18,2028
23820,40040217,1,17,9,-2,1108,1200,15,-2,-2,-2,-2,92,2028
23821,40040217,1,18,-2,9,1200,1220,-2,15,1,3,1,20,2028
23822,40040217,1,19,10,-2,1220,1440,1,-2,-2,-2,-2,220,2028
23823,40040298,1,1,1,-2,0,720,1,-2,-2,-2,-2,720,2028
23824,40040298,1,2,-2,1,720,735,-2,1,6,4,1,15,2028
23825,40040298,1,3,2,-2,735,740,6,-2,-2,-2,-2,5,2028
23826,40040298,1,4,-2,2,740,780,-2,6,17,4,2,40,2028
23827,40040298,1,5,3,-2,780,870,17,-2,-2,-2,-2,90,2028
23828,40040298,1,6,-2,3,870,910,-2,17,6,4,2,40,2028
23829,40040298,1,7,4,-2,910,930,6,-2,-2,-2,-2,20,2028
23830,40040298,1,8,-2,4,930,945,-2,6,1,4,1,15,2028
23831,40040298,1,9,5,-2,945,1440,1,-2,-2,-2,-2,495,2028
23832,40040298,2,1,1,-2,0,360,1,-2,-2,-2,-2,360,2029
23833,40040298,2,2,-2,1,360,420,-2,1,3,6,1,60,2029
23834,40040298,2,3,2,-2,420,1020,3,-2,-2,-2,-2,600,2029
23835,40040298,2,4,-2,2,1020,1070,-2,3,1,6,1,50,2029
23836,40040298,2,5,3,-2,1070,1440,1,-2,-2,-2,-2,370,2029
23837,40041019,1,1,1,-2,0,700,5,-2,-2,-2,-2,700,2030
23838,40041019,1,2,-2,1,700,725,-2,5,13,3,1,25,2030
23839,40041019,1,3,2,-2,725,855,13,-2,-2,-2,-2,130,2030
23840,40041019,1,4,-2,2,855,870,-2,13,5,3,1,15,2030
23841,40041019,1,5,3,-2,870,1140,5,-2,-2,-2,-2,270,2030
23842,40041019,1,6,-2,3,1140,1155,-2,5,15,3,2,15,2030
23843,40041019,1,7,4,-2,1155,1320,15,-2,-2,-2,-2,165,2030
23844,40041019,1,8,-2,4,1320,1335,-2,15,1,3,2,15,2030
23845,40041019,1,9,5,-2,1335,1440,1,-2,-2,-2,-2,105,2030
23846,40041019,2,1,1,-2,0,510,1,-2,-2,-2,-2,510,2031
23847,40041019,2,2,-2,1,510,535,-2,1,18,3,1,25,2031
23848,40041019,2,3,2,-2,535,690,18,-2,-2,-2,-2,155,2031
23849,40041019,2,4,-2,2,690,700,-2,18,3,3,1,10,2031
23850,40041019,2,5,3,-2,700,990,3,-2,-2,-2,-2,290,2031
23851,40041019,2,6,-2,3,990,1015,-2,3,1,3,1,25,2031
23852,40041019,2,7,4,-2,1015,1140,1,-2,-2,-2,-2,125,2031
23853,40041019,2,8,-2,4,1140,1155,-2,1,15,3,2,15,2031
23854,40041019,2,9,5,-2,1155,1320,15,-2,-2,-2,-2,165,2031
23855,40041019,2,10,-2,5,1320,1335,-2,15,1,3,2,15,2031
23856,40041019,2,11,6,-2,1335,1440,1,-2,-2,-2,-2,105,2031
23857,40041788,1,1,1,-2,0,480,1,-2,-2,-2,-2,480,2032
23858,40041788,1,2,-2,1,480,510,-2,1,9,3,2,30,2032
23859,40041788,1,3,2,-2,510,1050,9,-2,-2,-2,-2,540,2032
23860,40041788,1,4,-2,2,1050,1080,-2,9,6,3,1,30,2032
23861,40041788,1,5,3,-2,1080,1090,6,-2,-2,-2,-2,10,2032
23862,40041788,1,6,-2,3,1090,1100,-2,6,13,3,2,10,2032
23863,40041788,1,7,4,-2,1100,1140,13,-2,-2,-2,-2,40,2032
23864,40041788,1,8,-2,4,1140,1145,-2,13,13,3,7,5,2032
23865,40041788,1,9,5,-2,1145,1200,13,-2,-2,-2,-2,55,2032
23866,40041788,1,10,-2,5,1200,1230,-2,13,1,3,2,30,2032
23867,40041788,1,11,6,-2,1230,1440,1,-2,-2,-2,-2,210,2032
23868,40041788,2,1,1,-2,0,450,1,-2,-2,-2,-2,450,2033
23869,40041788,2,2,-2,1,450,495,-2,1,1,3,6,45,2033
23870,40041788,2,3,2,-2,495,510,1,-2,-2,-2,-2,15,2033
23871,40041788,2,4,-2,2,510,520,-2,1,1,3,1,10,2033
23872,40041788,2,5,3,-2,520,780,1,-2,-2,-2,-2,260,2033
23873,40041788,2,6,-2,3,780,795,-2,1,11,3,1,15,2033
23874,40041788,2,7,4,-2,795,810,11,-2,-2,-2,-2,15,2033
23875,40041788,2,8,-2,4,810,815,-2,11,1,3,1,5,2033
23876,40041788,2,9,5,-2,815,870,1,-2,-2,-2,-2,55,2033
23877,40041788,2,10,-2,5,870,900,-2,1,6,3,2,30,2033
23878,40041788,2,11,6,-2,900,905,6,-2,-2,-2,-2,5,2033
23879,40041788,2,12,-2,6,905,915,-2,6,6,3,2,10,2033
23880,40041788,2,13,7,-2,915,990,6,-2,-2,-2,-2,75,2033
23881,40041788,2,14,-2,7,990,1005,-2,6,11,3,1,15,2033
23882,40041788,2,15,8,-2,1005,1020,11,-2,-2,-2,-2,15,2033
23883,40041788,2,16,-2,8,1020,1030,-2,11,3,3,1,10,2033
23884,40041788,2,17,9,-2,1030,1139,3,-2,-2,-2,-2,109,2033
23885,40041788,2,18,-2,9,1139,1145,-2,3,13,3,7,6,2033
23886,40041788,2,19,10,-2,1145,1200,13,-2,-2,-2,-2,55,2033
23887,40041788,2,20,-2,10,1200,1230,-2,13,1,3,2,30,2033
23888,40041788,2,21,11,-2,1230,1440,1,-2,-2,-2,-2,210,2033
23889,40042532,1,1,1,-2,0,975,1,-2,-2,-2,-2,975,2034
23890,40042532,1,2,-2,1,975,977,-2,1,17,4,2,2,2034
23891,40042532,1,3,2,-2,977,1085,17,-2,-2,-2,-2,108,2034
23892,40042532,1,4,-2,2,1085,1087,-2,17,1,4,2,2,2034
23893,40042532,1,5,3,-2,1087,1440,1,-2,-2,-2,-2,353,2034
23894,40042532,2,1,1,-2,0,506,1,-2,-2,-2,-2,506,2035
23895,40042532,2,2,-2,1,506,521,-2,1,19,4,1,15,2035
23896,40042532,2,3,2,-2,521,755,19,-2,-2,-2,-2,234,2035
23897,40042532,2,4,-2,2,755,759,-2,19,19,4,1,4,2035
23898,40042532,2,5,3,-2,759,773,19,-2,-2,-2,-2,14,2035
23899,40042532,2,6,-2,3,773,776,-2,19,19,4,1,3,2035
23900,40042532,2,7,4,-2,776,867,19,-2,-2,-2,-2,91,2035
23901,40042532,2,8,-2,4,867,875,-2,19,11,4,1,8,2035
23902,40042532,2,9,5,-2,875,892,11,-2,-2,-2,-2,17,2035
23903,40042532,2,10,-2,5,892,899,-2,11,1,4,1,7,2035
23904,40042532,2,11,6,-2,899,975,1,-2,-2,-2,-2,76,2035
23905,40042532,2,12,-2,6,975,977,-2,1,17,4,2,2,2035
23906,40042532,2,13,7,-2,977,1085,17,-2,-2,-2,-2,108,2035
23907,40042532,2,14,-2,7,1085,1087,-2,17,1,4,2,2,2035
23908,40042532,2,15,8,-2,1087,1440,1,-2,-2,-2,-2,353,2035
23909,40043023,1,1,1,-2,0,660,1,-2,-2,-2,-2,660,2036
23910,40043023,1,2,-2,1,660,661,-2,1,16,1,1,1,2036
23911,40043023,1,3,2,-2,661,675,16,-2,-2,-2,-2,14,2036
23912,40043023,1,4,-2,2,675,720,-2,16,12,4,1,45,2036
23913,40043023,1,5,3,-2,720,810,12,-2,-2,-2,-2,90,2036
23914,40043023,1,6,-2,3,810,820,-2,12,13,4,1,10,2036
23915,40043023,1,7,4,-2,820,830,13,-2,-2,-2,-2,10,2036
23916,40043023,1,8,-2,4,830,840,-2,13,1,4,1,10,2036
23917,40043023,1,9,5,-2,840,890,1,-2,-2,-2,-2,50,2036
23918,40043023,1,10,-2,5,890,915,-2,1,16,4,1,25,2036
23919,40043023,1,11,6,-2,915,990,16,-2,-2,-2,-2,75,2036
23920,40043023,1,12,-2,6,990,1040,-2,16,1,4,1,50,2036
23921,40043023,1,13,7,-2,1040,1125,1,-2,-2,-2,-2,85,2036
23922,40043023,1,14,-2,7,1125,1140,-2,1,13,6,2,15,2036
23923,40043023,1,15,8,-2,1140,1245,13,-2,-2,-2,-2,105,2036
23924,40043023,1,16,-2,8,1245,1260,-2,13,1,6,2,15,2036
23925,40043023,1,17,9,-2,1260,1440,1,-2,-2,-2,-2,180,2036
23926,40043023,2,1,1,-2,0,509,1,-2,-2,-2,-2,509,2037
23927,40043023,2,2,-2,1,509,510,-2,1,16,1,1,1,2037
23928,40043023,2,3,2,-2,510,525,16,-2,-2,-2,-2,15,2037
23929,40043023,2,4,-2,2,525,526,-2,16,1,1,1,1,2037
23930,40043023,2,5,3,-2,526,540,1,-2,-2,-2,-2,14,2037
23931,40043023,2,6,-2,3,540,545,-2,1,16,6,1,5,2037
23932,40043023,2,7,4,-2,545,840,16,-2,-2,-2,-2,295,2037
23933,40043023,2,8,-2,4,840,845,-2,16,1,6,1,5,2037
23934,40043023,2,9,5,-2,845,915,1,-2,-2,-2,-2,70,2037
23935,40043023,2,10,-2,5,915,935,-2,1,3,6,1,20,2037
23936,40043023,2,11,6,-2,935,1020,3,-2,-2,-2,-2,85,2037
23937,40043023,2,12,-2,6,1020,1040,-2,3,1,6,1,20,2037
23938,40043023,2,13,7,-2,1040,1125,1,-2,-2,-2,-2,85,2037
23939,40043023,2,14,-2,7,1125,1140,-2,1,13,6,2,15,2037
23940,40043023,2,15,8,-2,1140,1245,13,-2,-2,-2,-2,105,2037
23941,40043023,2,16,-2,8,1245,1260,-2,13,1,6,2,15,2037
23942,40043023,2,17,9,-2,1260,1440,1,-2,-2,-2,-2,180,2037
23943,40043261,2,1,1,-2,0,525,1,-2,-2,-2,-2,525,2037
23944,40043261,2,2,-2,1,525,535,-2,1,1,3,2,10,2037
23945,40043261,2,3,2,-2,535,895,1,-2,-2,-2,-2,360,2037
23946,40043261,2,4,-2,2,895,905,-2,1,1,3,2,10,2037
23947,40043261,2,5,3,-2,905,1440,1,-2,-2,-2,-2,535,2037
23948,40043808,1,1,1,-2,0,420,1,-2,-2,-2,-2,420,2038
23949,40043808,1,2,-2,1,420,440,-2,1,15,1,1,20,2038
23950,40043808,1,3,2,-2,440,1440,15,-2,-2,-2,-2,1000,2038
23951,40043808,2,1,1,-2,0,450,1,-2,-2,-2,-2,450,2039
23952,40043808,2,2,-2,1,450,465,-2,1,11,3,1,15,2039
23953,40043808,2,3,2,-2,465,480,11,-2,-2,-2,-2,15,2039
23954,40043808,2,4,-2,2,480,495,-2,11,1,3,1,15,2039
23955,40043808,2,5,3,-2,495,1440,1,-2,-2,-2,-2,945,2039
23956,40044269,1,1,1,-2,0,1035,1,-2,-2,-2,-2,1035,2040
23957,40044269,1,2,-2,1,1035,1042,-2,1,17,6,1,7,2040
23958,40044269,1,3,2,-2,1042,1098,17,-2,-2,-2,-2,56,2040
23959,40044269,1,4,-2,2,1098,1105,-2,17,1,6,1,7,2040
23960,40044269,1,5,3,-2,1105,1440,1,-2,-2,-2,-2,335,2040
23961,40044553,1,1,1,-2,0,360,1,-2,-2,-2,-2,360,2040
23962,40044553,1,2,-2,1,360,570,-2,1,16,4,5,210,2040
23963,40044553,1,3,2,-2,570,1020,16,-2,-2,-2,-2,450,2040
23964,40044553,1,4,-2,2,1020,1260,-2,16,1,4,5,240,2040
23965,40044553,1,5,3,-2,1260,1440,1,-2,-2,-2,-2,180,2040
23966,40044660,1,1,1,-2,0,1020,1,-2,-2,-2,-2,1020,2040
23967,40044660,1,2,-2,1,1020,1080,-2,1,3,4,1,60,2040
23968,40044660,1,3,2,-2,1080,1440,3,-2,-2,-2,-2,360,2040
23969,40047124,1,1,1,-2,0,522,1,-2,-2,-2,-2,522,2040
23970,40047124,1,2,-2,1,522,546,-2,1,11,6,2,24,2040
23971,40047124,1,3,2,-2,546,645,11,-2,-2,-2,-2,99,2040
23972,40047124,1,4,-2,2,645,648,-2,11,11,6,1,3,2040
23973,40047124,1,5,3,-2,648,670,11,-2,-2,-2,-2,22,2040
23974,40047124,1,6,-2,3,670,690,-2,11,1,6,1,20,2040
23975,40047124,1,7,4,-2,690,870,1,-2,-2,-2,-2,180,2040
23976,40047124,1,8,-2,4,870,885,-2,1,13,2,1,15,2040
23977,40047124,1,9,5,-2,885,895,13,-2,-2,-2,-2,10,2040
23978,40047124,1,10,-2,5,895,930,-2,13,1,2,1,35,2040
23979,40047124,1,11,6,-2,930,1029,1,-2,-2,-2,-2,99,2040
23980,40047124,1,12,-2,6,1029,1044,-2,1,11,6,1,15,2040
23981,40047124,1,13,7,-2,1044,1048,11,-2,-2,-2,-2,4,2040
23982,40047124,1,14,-2,7,1048,1057,-2,11,1,6,1,9,2040
23983,40047124,1,15,8,-2,1057,1440,1,-2,-2,-2,-2,383,2040
23984,40047124,2,1,1,-2,0,522,1,-2,-2,-2,-2,522,2041
23985,40047124,2,2,-2,1,522,546,-2,1,11,6,2,24,2041
23986,40047124,2,3,2,-2,546,645,11,-2,-2,-2,-2,99,2041
23987,40047124,2,4,-2,2,645,673,-2,11,1,3,1,28,2041
23988,40047124,2,5,3,-2,673,784,1,-2,-2,-2,-2,111,2041
23989,40047124,2,6,-2,3,784,794,-2,1,18,3,1,10,2041
23990,40047124,2,7,4,-2,794,820,18,-2,-2,-2,-2,26,2041
23991,40047124,2,8,-2,4,820,837,-2,18,11,3,1,17,2041
23992,40047124,2,9,5,-2,837,875,11,-2,-2,-2,-2,38,2041
23993,40047124,2,10,-2,5,875,881,-2,11,11,3,1,6,2041
23994,40047124,2,11,6,-2,881,889,11,-2,-2,-2,-2,8,2041
23995,40047124,2,12,-2,6,889,891,-2,11,11,3,1,2,2041
23996,40047124,2,13,7,-2,891,931,11,-2,-2,-2,-2,40,2041
23997,40047124,2,14,-2,7,931,936,-2,11,11,3,1,5,2041
23998,40047124,2,15,8,-2,936,951,11,-2,-2,-2,-2,15,2041
23999,40047124,2,16,-2,8,951,972,-2,11,1,3,1,21,2041
24000,40047124,2,17,9,-2,972,1440,1,-2,-2,-2,-2,468,2041
24001,40047124,3,1,1,-2,0,540,1,-2,-2,-2,-2,540,2042
24002,40047124,3,2,-2,1,540,545,-2,1,3,3,1,5,2042
24003,40047124,3,3,2,-2,545,570,3,-2,-2,-2,-2,25,2042
24004,40047124,3,4,-2,2,570,575,-2,3,1,3,1,5,2042
24005,40047124,3,5,3,-2,575,715,1,-2,-2,-2,-2,140,2042
24006,40047124,3,6,-2,3,715,720,-2,1,3,3,1,5,2042
24007,40047124,3,7,4,-2,720,727,3,-2,-2,-2,-2,7,2042
24008,40047124,3,8,-2,4,727,730,-2,3,1,3,1,3,2042
24009,40047124,3,9,5,-2,730,792,1,-2,-2,-2,-2,62,2042
24010,40047124,3,10,-2,5,792,795,-2,1,3,3,1,3,2042
24011,40047124,3,11,6,-2,795,1010,3,-2,-2,-2,-2,215,2042
24012,40047124,3,12,-2,6,1010,1020,-2,3,3,3,1,10,2042
24013,40047124,3,13,7,-2,1020,1354,3,-2,-2,-2,-2,334,2042
24014,40047124,3,14,-2,7,1354,1365,-2,3,1,3,1,11,2042
24015,40047124,3,15,8,-2,1365,1440,1,-2,-2,-2,-2,75,2042
24016,40047124,4,1,1,-2,0,595,1,-2,-2,-2,-2,595,2043
24017,40047124,4,2,-2,1,595,610,-2,1,3,4,1,15,2043
24018,40047124,4,3,2,-2,610,630,3,-2,-2,-2,-2,20,2043
24019,40047124,4,4,-2,2,630,645,-2,3,1,4,1,15,2043
24020,40047124,4,5,3,-2,645,818,1,-2,-2,-2,-2,173,2043
24021,40047124,4,6,-2,3,818,840,-2,1,3,4,1,22,2043
24022,40047124,4,7,4,-2,840,1320,3,-2,-2,-2,-2,480,2043
24023,40047124,4,8,-2,4,1320,1350,-2,3,1,4,1,30,2043
24024,40047124,4,9,5,-2,1350,1440,1,-2,-2,-2,-2,90,2043
24025,40047255,1,1,1,-2,0,335,1,-2,-2,-2,-2,335,2044
24026,40047255,1,2,-2,1,335,355,-2,1,3,3,1,20,2044
24027,40047255,1,3,2,-2,355,916,3,-2,-2,-2,-2,561,2044
24028,40047255,1,4,-2,2,916,945,-2,3,11,3,1,29,2044
24029,40047255,1,5,3,-2,945,980,11,-2,-2,-2,-2,35,2044
24030,40047255,1,6,-2,3,980,995,-2,11,1,3,1,15,2044
24031,40047255,1,7,4,-2,995,1440,1,-2,-2,-2,-2,445,2044
24032,40048823,1,1,1,-2,0,409,18,-2,-2,-2,-2,409,2044
24033,40048823,1,2,-2,1,409,450,-2,18,6,5,1,41,2044
24034,40048823,1,3,2,-2,450,465,6,-2,-2,-2,-2,15,2044
24035,40048823,1,4,-2,2,465,500,-2,6,17,5,1,35,2044
24036,40048823,1,5,3,-2,500,720,17,-2,-2,-2,-2,220,2044
24037,40048823,1,6,-2,3,720,745,-2,17,3,5,1,25,2044
24038,40048823,1,7,4,-2,745,1005,3,-2,-2,-2,-2,260,2044
24039,40048823,1,8,-2,4,1005,1033,-2,3,16,5,1,28,2044
24040,40048823,1,9,5,-2,1033,1082,16,-2,-2,-2,-2,49,2044
24041,40048823,1,10,-2,5,1082,1100,-2,16,1,5,1,18,2044
24042,40048823,1,11,6,-2,1100,1440,1,-2,-2,-2,-2,340,2044
24043,40049502,1,1,1,-2,0,900,2,-2,-2,-2,-2,900,2044
24044,40049502,1,2,-2,1,900,903,-2,2,11,4,1,3,2044
24045,40049502,1,3,2,-2,903,920,11,-2,-2,-2,-2,17,2044
24046,40049502,1,4,-2,2,920,922,-2,11,12,4,1,2,2044
24047,40049502,1,5,3,-2,922,924,12,-2,-2,-2,-2,2,2044
24048,40049502,1,6,-2,3,924,927,-2,12,2,4,1,3,2044
24049,40049502,1,7,4,-2,927,1440,2,-2,-2,-2,-2,513,2044
24050,40049502,2,1,1,-2,0,480,1,-2,-2,-2,-2,480,2045
24051,40049502,2,2,-2,1,480,484,-2,1,3,6,1,4,2045
24052,40049502,2,3,2,-2,484,660,3,-2,-2,-2,-2,176,2045
24053,40049502,2,4,-2,2,660,670,-2,3,3,6,2,10,2045
24054,40049502,2,5,3,-2,670,677,3,-2,-2,-2,-2,7,2045
24055,40049502,2,6,-2,3,677,687,-2,3,3,6,2,10,2045
24056,40049502,2,7,4,-2,687,1150,3,-2,-2,-2,-2,463,2045
24057,40049502,2,8,-2,4,1150,1155,-2,3,1,6,1,5,2045
24058,40049502,2,9,5,-2,1155,1440,1,-2,-2,-2,-2,285,2045
24059,40050084,1,1,1,-2,0,495,1,-2,-2,-2,-2,495,2046
24060,40050084,1,2,-2,1,495,500,-2,1,6,3,2,5,2046
24061,40050084,1,3,2,-2,500,501,6,-2,-2,-2,-2,1,2046
24062,40050084,1,4,-2,2,501,506,-2,6,1,3,1,5,2046
24063,40050084,1,5,3,-2,506,1440,1,-2,-2,-2,-2,934,2046
24064,40050084,2,1,1,-2,0,495,1,-2,-2,-2,-2,495,2047
24065,40050084,2,2,-2,1,495,500,-2,1,8,3,2,5,2047
